Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,modular_ratio/inter_linear_spacing,class
0.031541,-0.040001,0.175168,-0.1072559999999999,0.261718,-0.6401819999999999,-0.006326,-0.459001,-0.091823,-0.4608069999999999,Clarius
0.006853,-0.668096,0.477462,1.62168,0.17234,2.515706,0.408929,-0.051471,0.032902,2.1346990000000003,Marcus
1.21655,0.156278,-0.013322,0.353593,0.17234,0.854712,0.031425,-1.264992,-1.557353,0.885173,Marcus
0.1426359999999999,-0.2912389999999999,-3.210528,-2.167812,0.351096,-1.5952540000000002,0.069175,-3.209232,-2.118619,-1.374827,Clarius
0.179667,-0.43256,0.150273,-1.883217,-1.078955,-1.802878,-0.157328,-3.177953,-2.898156,-1.46729,Marcus
-3.498799,16.965662,0.384996,1.655159,-4.9222150000000005,-1.636779,-11.935457,2.714875,-3.864781,-6.719324,Philippus
-0.351118,-0.314793,0.573485,1.670018,-0.185173,-0.681707,-1.365341,2.574774,2.558602,0.325923,Mongucus
-0.042522,-0.3619,0.4703489999999999,-0.310721,0.261718,-1.013906,0.069175,-0.613372,-0.902542,-0.832659,Clarius
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.22153,-1.25209,-0.7153609999999999,0.157628,-0.316579,Coronavirucus
0.031541,0.446772,0.072032,0.600056,0.261718,-0.183409,0.295677,0.4868409999999999,0.032902,-0.2111449999999999,Clarius
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.10036,-0.006326,0.8406870000000001,-0.029461,0.030235,Clarius
-0.00549,0.054213,0.32098,0.804804,0.17234,1.726734,1.088436,-0.602578,0.843621,1.05157,Mongucus
0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,0.522513,0.144676,0.743745,-0.403638,0.5363100000000001,Marcus
-0.240024,-0.424709,0.089814,1.094532,0.261718,-0.349509,-0.044076,1.639087,0.562987,-0.164022,Marcus
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.096956,-1.1010879999999998,0.807233,1.810246,-0.2877429999999999,Coronavirucus
-0.0301779999999999,-0.063555,0.2747469999999999,-0.394925,0.261718,-1.013906,0.069175,-0.391241,0.095265,-0.8419780000000001,Clarius
0.019197,0.619498,0.032912,-0.18385,0.261718,-0.349509,0.106925,0.085116,0.438262,-0.265284,Ubuntius
0.15498,-0.251983,0.125378,-0.5766979999999999,-0.9001979999999999,1.103861,0.6354310000000001,-0.589569,-0.185368,0.7574850000000001,Marcus
0.4142,-0.16562,0.05425,-0.8919959999999999,0.976743,-1.180006,-0.270579,-1.479668,-0.029461,-0.8134680000000001,Coronavirucus
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-0.1418839999999999,-0.081827,-1.143432,0.282354,0.0345269999999999,Philippus
-0.091897,0.344707,0.182281,0.722749,0.261718,0.979286,0.220177,-0.81271,-1.058449,0.896818,Paithonius
-3.498799,-0.4404119999999999,-3.210528,-0.3647579999999999,-4.9222150000000005,0.979286,2.938206,-1.970296,-3.397059,0.738751,Marcus
0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,1.394535,0.484429,0.402326,0.282354,1.089604,Marcus
0.15498,0.054213,0.164499,-0.048325,0.261718,0.356414,0.295677,0.144877,0.157628,0.278667,Marcus
-0.3387739999999999,-0.267686,0.4418979999999999,0.616019,0.440474,-1.719828,-1.516343,-1.6224299999999998,-0.902542,-0.654255,Mongucus
-0.437525,-0.471816,0.463236,-0.545248,0.261718,1.228436,0.371178,-1.748047,-1.120812,0.991065,Philippus
0.25373,0.336855,0.086258,-0.979571,0.261718,-0.391033,0.408929,-0.7398640000000001,0.531806,-0.451452,Ubuntius
-0.128929,0.383963,0.2320699999999999,1.248675,0.261718,0.356414,0.446679,0.7676649999999999,0.438262,0.189628,Marcus
0.167323,0.313302,0.1680549999999999,-0.383198,0.261718,0.190314,0.824183,0.55825,-0.247731,-0.148073,Marcus
0.266074,-0.16562,0.32098,0.483299,0.17234,-1.636779,-2.837607,0.211977,-0.621908,-1.466446,Marcus
0.15498,-0.471816,0.50947,1.205082,0.261718,0.854712,0.106925,0.794652,0.064084,0.8404,Marcus
-0.215336,0.360409,0.096927,0.2861889999999999,0.17234,-0.266459,0.446679,0.524759,-0.1230049999999999,-0.362292,Clarius
0.364825,-0.047852,-0.038216,0.327813,0.261718,0.356414,0.220177,0.52672,0.126447,0.32661,Marcus
0.2907619999999999,0.077766,0.118265,0.275805,0.261718,0.107265,0.106925,0.097329,-0.310094,0.15673,Clarius
-3.498799,-0.1106619999999999,7.419561,2.021451,-4.9222150000000005,-1.802878,-0.7613340000000001,1.861937,0.375899,-1.180486,Coronavirucus
-3.4370800000000004,-0.024299,5.196809,-1.63562,-3.3134080000000004,-1.346105,-2.611104,1.927541,-3.864781,-2.64991,Marcus
1.37702,-0.063555,0.349432,0.4057199999999999,0.17234,-0.01731,0.597681,0.330896,-0.1230049999999999,-0.2174489999999999,Marcus
0.179667,-0.330495,0.530808,-0.314183,0.082961,-0.391033,-0.081827,-1.478484,-1.526171,-0.223851,Marcus
0.1056039999999999,-0.251983,0.466793,0.287084,0.261718,0.0657399999999999,-0.081827,0.306258,-0.5283640000000001,0.226155,Marcus
0.1426359999999999,-0.142067,0.246296,0.789259,-1.347089,1.228436,0.673182,0.346234,-0.029461,0.835843,Marcus
0.080916,-0.063555,0.349432,0.968645,-1.347089,-0.307984,0.295677,0.534816,0.687713,-0.319689,Clarius
0.1426359999999999,-1.916434,-0.023991,-0.504341,0.261718,0.273364,0.673182,0.5131680000000001,0.1888099999999999,-0.018817,Marcus
0.080916,0.650903,-0.023991,0.472826,0.261718,0.356414,0.673182,-0.770696,-1.089631,0.09109,Marcus
-0.0301779999999999,-0.189174,0.2427389999999999,-0.4087989999999999,0.261718,-1.096956,-0.195078,-0.651116,0.40708,-0.774746,Clarius
0.0562289999999999,-0.09496,0.228514,-0.658066,0.17234,1.103861,0.55993,-1.666852,-0.5283640000000001,0.771927,Clarius
-0.314087,0.540986,-0.041773,0.8825620000000001,0.261718,2.266557,-0.006326,-1.3686120000000002,-1.058449,2.22005,Clarius
-0.104241,-1.037102,0.388552,-1.099311,0.17234,-0.307984,0.7864329999999999,-1.337547,0.999528,-0.551063,Mongucus
0.006853,-0.181323,0.388552,0.301377,-0.095795,0.356414,-0.081827,0.299133,0.1888099999999999,0.497408,Marcus
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.474083,1.050686,-0.250032,0.001721,-0.831936,Clarius
0.068573,-0.189174,-2.090261,-0.6335390000000001,0.17234,0.647088,-2.9131080000000003,-0.455428,0.282354,-1.15552,Philippus
-0.240024,0.117022,0.235627,0.902912,0.17234,2.017408,-1.516343,-0.666434,0.251173,3.239263,Philippus
-0.22768,0.109171,0.413447,0.118917,0.17234,0.854712,0.408929,-0.627158,0.064084,0.653075,Esequlius
-0.573307,0.376111,0.057807,0.047395,0.261718,-0.889332,0.182426,0.0141919999999999,0.313536,-0.783342,Ubuntius
0.043885,0.274046,0.182281,0.095763,0.261718,-0.10036,0.408929,-0.3130739999999999,-0.216549,-0.190687,Clarius
-0.190648,-0.024299,0.367214,2.258633,0.17234,1.685209,0.597681,1.263107,2.122061,1.293661,Mongucus
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.522513,0.295677,-0.443255,-0.310094,0.4272829999999999,Marcus
-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,1.519109,0.52218,-0.8565309999999999,0.687713,1.170988,Philippus
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.266459,0.371178,0.530079,0.687713,-0.323571,Marcus
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.0657399999999999,0.106925,0.509498,0.282354,0.130088,Marcus
0.204355,-0.134216,0.043581,-0.6548729999999999,0.261718,1.186911,0.106925,-1.44307,-1.027268,1.142863,Philippus
0.266074,0.415367,0.089814,-0.68501,0.261718,-0.557133,0.333428,-0.156101,0.438262,-0.533065,Ubuntius
-0.252367,0.093469,0.2391829999999999,-0.0214409999999999,0.17234,1.9758830000000005,0.106925,-1.2287629999999998,-0.964905,1.877105,Marcus
-0.116585,0.0699149999999999,0.068476,-0.783147,0.261718,1.685209,0.597681,-1.6767150000000002,-0.684271,1.26902,Marcus
-0.128929,-0.040001,0.057807,0.557894,0.261718,-0.681707,0.597681,1.431633,2.215605,-0.775518,Mongucus
-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.643684,0.295677,2.193552,2.153242,1.424796,Mongucus
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-1.844403,-0.912336,-0.339363,0.8748020000000001,-1.151951,Coronavirucus
0.043885,-0.079257,0.061363,0.5650850000000001,0.261718,0.480988,0.371178,0.188329,-0.091823,0.347429,Marcus
0.130292,-0.126364,0.2711909999999999,0.816262,0.261718,1.103861,0.220177,-0.390134,-0.5283640000000001,0.984616,Marcus
0.043885,0.030659,0.537921,-2.244735,0.261718,0.301048,0.396345,-3.528363,-3.407453,0.161961,Philippus
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.972381,-1.176589,-0.237917,0.968347,-0.102552,Coronavirucus
0.401857,-0.267686,0.299642,-0.808002,0.261718,-1.2630549999999998,-0.006326,-0.262885,-0.216549,-1.034233,Clarius
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.937762,0.408929,-1.173643,-0.5283640000000001,0.726865,Clarius
0.438888,0.1955339999999999,0.1431599999999999,-0.809435,0.261718,-0.764757,-0.044076,-0.359244,-0.1230049999999999,-0.564107,Clarius
0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.342701,0.597681,0.414188,-2.118619,-2.2349,Marcus
0.130292,0.077766,0.299642,-0.693335,0.261718,0.273364,0.446679,0.34503,0.095265,0.12054,Marcus
0.130292,-0.126364,0.3778829999999999,0.755362,0.261718,0.854712,0.408929,0.285445,0.594169,0.653075,Marcus
-0.042522,-0.4639649999999999,0.392108,0.22699,0.261718,0.024215,0.748682,0.385123,0.7500760000000001,-0.286622,Philippus
0.204355,-0.275537,0.360101,-0.278884,0.261718,0.564038,0.220177,-0.278593,0.1888099999999999,0.5025310000000001,Marcus
0.327793,-0.142067,0.481018,-2.171392,0.261718,-0.432558,0.52218,-1.327762,-1.089631,-0.548845,Marcus
0.031541,-0.346197,-0.009765,1.029902,0.082961,0.314889,0.069175,1.359505,1.093072,0.40257,Marcus
0.3401369999999999,-0.29909,0.7192970000000001,-0.434818,0.17234,-0.847807,0.484429,-0.2266179999999999,0.001721,-0.8939229999999999,Esequlius
-0.128929,-0.134216,0.264078,0.430695,0.261718,0.0657399999999999,-0.119577,0.500975,0.1888099999999999,0.25739,Clarius
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.273364,0.257927,-0.368525,0.157628,0.237053,Marcus
0.130292,0.077766,-0.045329,0.285383,-0.095795,1.311485,0.257927,-0.1554019999999999,0.095265,1.153906,Marcus
-0.511588,-0.620989,0.491688,-2.053711,-0.006417,1.0623360000000002,0.144676,0.216753,-0.1230049999999999,0.985062,Esequlius
0.192011,-0.03215,0.452567,-0.877078,0.261718,0.14879,0.371178,-0.8840040000000001,-0.310094,0.054008,Marcus
-0.264711,-0.275537,0.107596,0.827362,0.261718,0.979286,0.371178,-0.084128,0.157628,0.8013899999999999,Marcus
0.167323,0.690159,-0.08445,-0.009059,0.261718,1.103861,0.333428,-0.912137,-0.372457,0.92733,Clarius
0.167323,0.148427,0.278304,-0.289596,0.261718,-0.764757,0.144676,0.159633,0.905984,-0.6545569999999999,Paithonius
-0.215336,0.10132,0.235627,-0.280585,0.261718,-0.10036,0.748682,0.518915,1.186617,-0.363257,Philippus
-0.22768,0.446772,0.534365,0.177429,0.17234,-1.138481,0.295677,0.198949,-0.185368,-1.062442,Philippus
-0.128929,-0.409007,0.175168,-0.256565,0.082961,0.730137,0.182426,0.320101,0.438262,0.689204,Philippus
-0.301743,0.1955339999999999,0.381439,0.351116,0.082961,-1.013906,0.182426,0.7218060000000001,0.999528,-0.897034,Philippus
-3.412392,0.148427,0.438342,-1.047781,-3.22403,-1.692145,0.84935,3.133587,-3.61533,-1.774297,Philippus
0.15498,-0.322644,0.175168,0.126526,0.17234,0.854712,0.220177,-0.662027,-0.43482,0.773446,Marcus
0.068573,-0.087108,0.4703489999999999,-0.099617,0.17234,0.107265,0.597681,-0.136471,0.095265,-0.11609,Marcus
-0.128929,-0.134216,0.264078,0.430695,0.261718,0.024215,0.257927,0.44071,0.095265,-0.0029649999999999,Clarius
0.15498,0.289748,0.207175,-0.007298,0.17234,-0.266459,0.144676,-0.175574,0.344717,-0.184925,Ubuntius
0.043885,0.187683,0.303198,-0.717056,-1.79398,0.979286,0.597681,0.787605,0.531806,0.6540520000000001,Marcus
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.024215,0.371178,0.920426,-0.029461,-0.0655309999999999,Marcus
0.364825,0.36826,0.19295,-0.420406,0.261718,-1.470679,0.220177,0.413761,0.687713,-1.313406,Paithonius
-0.128929,0.572391,-0.031104,0.319399,0.261718,-0.307984,0.220177,-1.654873,-1.806804,-0.28925,Ubuntius
0.068573,0.148427,0.111153,0.179577,0.261718,0.107265,0.220177,-0.167575,-0.621908,0.089172,Marcus
0.4759199999999999,-0.283388,0.107596,0.080127,0.976743,-1.096956,-0.42158,-1.048976,1.03071,-0.664671,Coronavirucus
0.192011,-0.03215,0.249852,-0.4187649999999999,0.17234,-0.847807,0.182426,-0.301483,-0.247731,-0.7442949999999999,Clarius
0.303106,-0.134216,-0.002652,-0.624558,0.261718,0.356414,0.333428,-1.738689,-0.964905,0.236172,Marcus
-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,0.564038,-1.32759,0.8969719999999999,2.433876,1.56724,Mongucus
-0.462213,0.352558,0.150273,0.5604899999999999,0.261718,-0.515608,0.333428,0.8382790000000001,0.812439,-0.530522,Philippus
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.889332,-1.32759,1.572958,1.186617,0.111631,Coronavirucus
0.229043,0.109171,-0.0666679999999999,0.073324,0.261718,1.145386,0.106925,-0.158353,0.001721,1.111231,Marcus
0.438888,0.1955339999999999,0.1431599999999999,-0.809435,0.261718,-0.681707,0.295677,-0.4691939999999999,0.064084,-0.65317,Clarius
0.117948,0.6273489999999999,0.075589,0.831628,0.261718,-1.180006,0.220177,-0.4832109999999999,-0.933723,-1.063648,Marcus
0.229043,-0.354049,0.182281,0.210878,0.261718,0.480988,0.52218,-0.465854,0.032902,0.261115,Marcus
-0.2893989999999999,-0.424709,0.107596,0.666147,0.17234,0.439463,0.106925,0.4550189999999999,0.905984,0.462327,Philippus
-0.22768,-0.251983,0.449011,-1.268911,0.261718,-1.553729,-0.006326,-1.312463,-2.2121630000000003,-1.29824,Philippus
2.105308,-0.079257,0.2391829999999999,-1.152363,-0.989576,-1.055431,-2.762106,-1.037735,-1.526171,-2.295441,Marcus
0.09326,0.2976,-0.013322,0.1091,0.261718,0.480988,0.295677,-0.210794,-0.715453,0.38826,Marcus
0.204355,-0.448263,0.349432,0.689659,0.261718,-0.01731,-0.006326,0.777392,0.001721,0.095863,Marcus
0.364825,-0.000745,-0.0524419999999999,1.293223,0.976743,2.72333,-0.232828,-0.7247,-0.497183,2.850907,Coronavirucus
0.117948,0.242641,0.082701,-0.424583,-0.9001979999999999,1.519109,0.295677,-1.0677709999999998,-0.497183,1.317433,Ubuntius
-0.314087,-0.063555,0.42056,0.003921,0.17234,-1.180006,0.371178,0.426556,0.7500760000000001,-1.13464,Esequlius
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.14879,0.371178,1.054334,0.313536,0.050391,Marcus
-0.314087,-0.157769,0.043581,1.051505,0.17234,-0.183409,-0.081827,1.7429009999999998,0.8748020000000001,0.078323,Philippus
-0.104241,-0.079257,0.011573,0.220903,0.261718,1.26996,0.220177,-0.715148,0.157628,1.141296,Marcus
-0.22768,-0.997846,0.356544,-0.0269319999999999,0.261718,2.100457,0.295677,-1.325413,-1.120812,1.84352,Esequlius
-0.770809,-0.1106619999999999,0.3280929999999999,0.26205,0.17234,-0.972381,0.408929,-0.913806,-0.8089970000000001,-0.966327,Esequlius
0.2166989999999999,0.2976,0.249852,-0.041313,0.261718,0.979286,-0.006326,-2.385203,-1.744441,1.12595,Marcus
0.241386,0.23479,0.121822,1.037988,0.261718,0.813187,0.673182,0.3210909999999999,-0.43482,0.4757689999999999,Marcus
-0.351118,-0.244132,0.594823,1.592678,0.797987,-0.474083,-1.705095,0.083408,1.373706,0.713917,Mongucus
0.192011,0.2269389999999999,0.118265,-0.472443,0.17234,-1.096956,-0.081827,-1.34811,-1.307901,-0.855757,Clarius
-0.178304,0.258344,-0.12357,0.228303,0.082961,2.349606,0.673182,-1.466602,-0.996086,1.814551,Clarius
0.043885,-0.173471,0.285416,-0.775121,0.17234,-2.301176,-8.915424,-4.064461,-3.989507,-5.476139,Clarius
0.1426359999999999,0.43107,0.032912,-0.486796,0.261718,-0.6401819999999999,0.484429,-0.006389,0.469443,-0.710866,Ubuntius
-2.276758,0.4546229999999999,0.050694,-2.161546,-4.8328370000000005,-2.840999,-5.81989,1.111337,-1.2767190000000002,-4.524254,Marcus
0.229043,-0.181323,0.2320699999999999,-0.893459,0.261718,0.231839,0.597681,-0.971586,-0.216549,0.0051719999999999,Clarius
-0.4745569999999999,0.446772,-3.210528,-0.7161609999999999,0.351096,3.802976,0.408929,-1.639574,-1.027268,3.269099,Marcus
-0.128929,-0.511072,0.342319,0.170775,0.261718,1.43606,0.144676,-0.538856,-0.310094,1.347692,Clarius
-0.0301779999999999,0.022808,0.157386,-0.771451,0.261718,2.349606,0.484429,-1.590375,-1.089631,1.929605,Paithonius
-0.042522,-0.236281,-3.210528,-0.272051,0.261718,-0.183409,0.446679,0.026967,0.032902,-0.2908409999999999,Marcus
-0.054866,0.179832,0.2391829999999999,-1.170087,0.261718,-0.307984,0.6354310000000001,0.999543,0.40708,-0.485363,Philippus
0.0562289999999999,-0.730905,0.4418979999999999,0.183695,0.261718,1.934358,0.484429,-0.606655,-0.091823,1.575414,Marcus
0.809204,-0.2912389999999999,0.036468,-0.399281,0.976743,-0.847807,-0.987837,-1.090195,0.968347,-0.074162,Coronavirucus
-0.252367,-0.1106619999999999,0.452567,0.8883209999999999,0.17234,-0.349509,0.031425,0.676316,0.032902,-0.196618,Esequlius
-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.598658,0.333428,-0.0854289999999999,0.282354,-0.598295,Philippus
-0.153617,9.65621,0.05425,0.56598,-1.078955,1.477585,0.333428,0.276378,-0.029461,1.259678,Clarius
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.429155,-1.025587,0.234848,1.280161,-0.604902,Coronavirucus
0.09326,0.10132,0.313868,0.756586,0.351096,-0.10036,0.257927,1.434681,0.438262,-0.105964,Marcus
0.698109,-0.306942,-0.03466,0.0626419999999999,0.976743,-0.058835,-1.1010879999999998,-0.032677,1.404887,0.773506,Coronavirucus
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.307984,-1.176589,1.176922,1.24898,0.55743,Coronavirucus
0.2907619999999999,0.156278,0.136047,1.401386,0.082961,1.103861,0.144676,0.939006,0.219991,1.046892,Marcus
11.819916,0.2033849999999999,0.395665,-2.941364,-0.9001979999999999,-1.512204,0.144676,-0.050636,0.594169,-1.334117,Paithonius
0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.764757,0.484429,-1.220337,-0.403638,-0.808368,Marcus
-0.128929,0.289748,0.235627,1.057473,0.17234,0.14879,0.371178,1.134228,0.500624,0.050005,Philippus
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.515608,-0.950086,1.271631,2.277968,0.209603,Coronavirucus
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.522513,0.408929,-0.7043729999999999,-0.310094,0.353204,Marcus
-0.042522,-0.189174,0.33165,-0.664392,0.261718,0.467147,0.698348,-1.251149,-0.16458,0.178152,Paithonius
0.2166989999999999,-0.424709,0.306755,-0.0432829999999999,0.261718,-0.10036,0.484429,0.285464,0.032902,-0.232519,Marcus
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.273364,0.333428,-0.149072,0.905984,0.241272,Philippus
-0.116585,-0.079257,0.381439,1.540879,0.17234,1.477585,0.446679,0.8851479999999999,1.529613,1.223802,Mongucus
-0.252367,-0.008597,-2.044028,0.342613,0.351096,0.024215,0.257927,1.031618,1.623157,-0.007823,Mongucus
0.327793,0.50173,0.050694,-1.018301,0.261718,-0.847807,0.55993,-0.084496,-0.185368,-0.935803,Ubuntius
-3.498799,-0.03215,-2.481465,-0.333876,-4.9222150000000005,2.55723,0.295677,-1.523334,-0.746634,2.249223,Marcus
-0.351118,-0.244132,0.594823,1.592678,0.797987,0.605563,-0.534832,1.344031,1.498432,1.078332,Mongucus
0.364825,-0.149918,0.1716109999999999,0.0427699999999999,0.261718,-0.266459,0.597681,0.459426,-0.154186,-0.431537,Clarius
0.278418,0.0699149999999999,0.214288,-2.283942,0.082961,-1.013906,0.408929,-1.883451,-0.715453,-1.002311,Marcus
0.15498,-0.040001,0.363657,1.200934,0.261718,-0.01731,0.069175,1.31714,0.282354,0.067726,Marcus
0.031541,-2.426761,0.37077,0.77977,0.17234,1.643684,0.748682,-0.092845,0.032902,1.138042,Marcus
-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.10036,-0.006326,0.358311,0.562987,0.028752,Philippus
-0.486901,-0.259834,-3.210528,0.221798,0.351096,0.190314,0.257927,0.640513,1.061891,0.172896,Philippus
0.1056039999999999,-0.087108,0.367214,1.522618,0.261718,-0.266459,0.031425,-0.976654,-1.619716,-0.137657,Marcus
0.241386,-0.322644,0.310311,0.49055,0.261718,-0.10036,-2.724356,0.465522,-0.310094,-1.903504,Marcus
0.4759199999999999,-0.43256,0.1147089999999999,-0.8709600000000001,0.976743,-0.889332,-1.025587,0.3394,1.342524,-0.089822,Coronavirucus
0.080916,-0.244132,0.45968,0.426726,0.261718,-0.183409,0.484429,-0.3476329999999999,-0.559546,-0.300413,Marcus
-0.215336,-0.142067,0.096927,-0.184417,0.261718,0.688613,1.050686,-1.089108,0.562987,0.149291,Philippus
0.241386,-0.322644,0.310311,0.49055,0.261718,0.8962370000000001,-0.308329,-0.217356,-0.154186,1.160922,Marcus
0.179667,0.258344,0.189393,-0.133304,0.17234,-0.8062819999999999,0.182426,0.273465,-0.216549,-0.7107939999999999,Marcus
0.068573,0.007106,0.288973,0.592954,0.261718,0.231839,0.446679,0.670433,0.781258,0.100046,Paithonius
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,-2.508801,1.39044,-3.673143,-3.552967,-2.215937,Coronavirucus
-0.314087,-0.024299,-1.681275,0.307284,0.261718,0.190314,0.408929,0.523497,0.469443,0.060409,Philippus
0.0562289999999999,-0.09496,0.228514,-0.658066,0.17234,-1.013906,-0.42158,0.342448,0.064084,-0.590761,Clarius
-0.116585,0.2033849999999999,5.49199,1.852806,-1.436467,1.0623360000000002,0.333428,0.922095,0.313536,0.903689,Marcus
-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-2.010502,-5.933141,0.604478,-3.61533,-4.072596,Marcus
0.229043,0.124874,0.182281,0.686496,0.261718,1.311485,0.371178,-0.233413,-0.1230049999999999,1.086554,Marcus
-0.017834,-0.330495,0.488131,-0.183313,0.17234,1.35301,-0.308329,-0.6228859999999999,-0.1230049999999999,1.578367,Clarius
-0.351118,0.014957,0.214288,0.736624,0.17234,-0.1418839999999999,0.031425,0.65822,0.40708,-0.063446,Philippus
0.043885,0.407516,0.047137,0.460921,0.261718,-0.266459,-0.006326,-0.074051,-0.8089970000000001,-0.1243,Clarius
0.192011,0.509582,0.079145,1.072093,0.261718,1.020811,0.295677,0.430613,0.438262,0.86879,Marcus
-0.042522,0.7529680000000001,-0.109344,1.041241,-1.347089,2.141982,1.050686,-0.2580119999999999,-0.497183,1.383484,Clarius
-0.3387739999999999,-0.2912389999999999,0.520139,1.054429,0.261718,1.186911,0.333428,0.738911,0.718895,1.003035,Philippus
0.278418,-0.197025,0.2391829999999999,-0.73839,0.261718,0.231839,0.7864329999999999,-1.6421169999999998,-1.027268,-0.095006,Clarius
-0.128929,0.022808,0.19295,0.837775,0.261718,0.688613,0.069175,0.220869,-0.029461,0.7157979999999999,Marcus
0.25373,0.219088,0.1431599999999999,0.720541,0.261718,-0.764757,-0.119577,0.338584,-0.746634,-0.507158,Marcus
-0.042522,0.2976,0.079145,1.500568,0.351096,0.314889,0.446679,1.377367,0.219991,0.160599,Clarius
-0.202992,-0.338346,0.434785,-0.184417,0.082961,0.730137,0.257927,0.913533,0.344717,0.6287119999999999,Marcus
-0.0301779999999999,-0.063555,0.285416,-1.278877,0.17234,-0.391033,0.106925,0.7569859999999999,-0.185368,-0.291962,Clarius
0.1056039999999999,0.10132,0.246296,0.0870799999999999,0.261718,0.937762,0.333428,0.22514,0.251173,0.774205,Marcus
0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.266557,0.7864329999999999,-1.032046,-0.310094,1.651312,Marcus
-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.391033,-0.119577,0.360912,0.500624,-0.148338,Ubuntius
-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.851308,0.710932,2.285872,2.090879,1.360398,Mongucus
0.09326,-0.385453,0.352988,0.546705,0.261718,0.397939,0.257927,0.6028479999999999,0.064084,0.332083,Marcus
-0.3387739999999999,-0.09496,0.527252,1.857252,-1.257711,0.439463,-0.912336,0.512605,1.498432,1.124769,Mongucus
0.241386,-0.322644,0.28186,0.2746119999999999,0.261718,-0.058835,-0.006326,-0.289931,-0.0606419999999999,0.066955,Clarius
0.0562289999999999,0.054213,0.392108,-0.02896,0.261718,0.231839,0.484429,-0.137559,0.469443,0.063881,Paithonius
0.364825,0.289748,0.235627,-0.32379,0.17234,-0.598658,0.144676,0.451446,0.157628,-0.5037470000000001,Marcus
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.397939,-0.044076,-1.097243,-0.247731,0.524109,Clarius
-3.498799,0.43107,0.466793,0.713201,-4.9222150000000005,-0.391033,0.484429,1.941676,-1.900349,-0.489727,Marcus
-0.178304,-0.620989,0.32098,0.699028,0.261718,-1.055431,0.673182,1.0414219999999998,0.843621,-1.158666,Philippus
0.117948,0.2661949999999999,0.043581,-0.5900350000000001,0.17234,-0.598658,-0.081827,-0.844435,-0.0606419999999999,-0.38111,Clarius
0.562327,-0.29909,0.068476,-0.58926,0.976743,-1.429155,-1.403091,-1.323588,-0.278912,-0.452151,Coronavirucus
0.327793,0.336855,-0.020434,1.086893,0.261718,-0.266459,0.295677,0.787216,0.375899,-0.2762179999999999,Marcus
-0.042522,-0.3619,0.4703489999999999,-0.310721,0.261718,-0.6401819999999999,-0.006326,-0.54769,-0.65309,-0.462326,Clarius
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-0.183409,0.257927,-0.909399,0.064084,-0.190266,Paithonius
0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.522513,0.446679,0.23743,0.126447,0.338859,Marcus
0.809204,-0.16562,0.025799,0.7121270000000001,0.887365,-1.055431,-1.554093,0.54299,1.623157,0.03754,Coronavirucus
0.278418,0.0699149999999999,0.214288,-2.283942,0.082961,-0.6401819999999999,0.484429,-1.174807,0.344717,-0.708576,Marcus
0.117948,0.6273489999999999,0.075589,0.831628,0.261718,0.480988,0.220177,-1.1248129999999998,-1.307901,0.387441,Marcus
-0.128929,0.289748,0.235627,1.057473,0.17234,-0.183409,0.182426,0.976769,0.999528,-0.1107619999999999,Philippus
1.142487,0.062064,0.125378,1.0598299999999998,0.261718,0.231839,0.333428,0.938035,-0.154186,0.146061,Marcus
