Company,TypeName,Inches,ScreenResolution,Ram,OpSys,Weight,Touchscreen,IPS_panel,Cpu_brand,HDD,SSD,Gpu_brand,PRICE
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.75,0,1,Intel Core i5,0,256,Intel,55890.72
Dell,Workstation,15.6,1920x1080,16,Windows,2.17,0,1,Intel Core i7,0,512,Nvidia,124568.64
Dell,Notebook,15.6,1920x1080,16,Windows,2.06,0,0,Intel Core i7,0,512,Nvidia,101178.72
Lenovo,Ultrabook,12.5,1920x1080,16,Windows,1.36,0,1,Intel Core i7,0,512,Intel,95797.44
Asus,Ultrabook,12.5,1920x1080,16,Windows,0.91,0,0,Intel Core i7,0,512,Intel,103896.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,1,Intel Core i5,0,256,Nvidia,53918.82719999999
Toshiba,Ultrabook,13.3,1920x1080,32,Windows,1.05,1,0,Intel Core i7,0,512,Intel,149130.72
Asus,Gaming,15.6,1920x1080,8,Windows,1.99,0,0,Intel Core i7,1000,128,Nvidia,71928.0
Acer,Notebook,15.6,1366x768,8,Windows,2.2,0,0,AMD Processor,1000,0,AMD,30849.12
Asus,Gaming,17.3,1920x1080,24,Windows,4.33,1,1,Intel Core i7,1000,256,Nvidia,67612.31999999999
Lenovo,Ultrabook,12.5,1366x768,8,Windows,1.3,0,1,Intel Core i5,0,180,Intel,58554.72
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.17,0,0,Intel Core i7,0,256,Intel,47893.39199999999
HP,Notebook,14.0,1920x1080,8,Windows,1.48,0,0,Intel Core i7,0,1000,Intel,93186.72
Lenovo,Notebook,13.3,1920x1080,8,Windows,1.4,0,1,Intel Core i3,0,256,Intel,50562.72
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,1,Intel Core i5,0,256,Intel,48538.08
Asus,Netbook,11.6,1366x768,4,Windows,1.2,0,0,Other Intel Processor,0,0,Intel,18115.2
HP,Notebook,15.6,1366x768,8,Windows,1.91,0,0,Intel Core i5,0,256,AMD,32979.7872
Lenovo,2 in 1 Convertible,13.9,1920x1080,8,Windows,1.4,1,1,Intel Core i5,0,256,Intel,85194.72
Lenovo,Notebook,14.0,1366x768,4,Windows,2.1,0,0,Other Intel Processor,500,0,Intel,15930.72
Lenovo,Netbook,11.6,1366x768,4,Others/No OS/Linux,1.25,0,0,Other Intel Processor,0,16,Intel,14119.2
Lenovo,Notebook,13.3,1920x1080,8,Windows,1.44,0,0,Intel Core i5,0,256,Intel,50562.72
Asus,Notebook,15.6,1920x1080,8,Windows,2.0,0,0,Intel Core i7,1000,256,Intel,65214.72
Acer,Notebook,15.6,1920x1080,4,Windows,2.2,0,1,Intel Core i5,1000,0,Nvidia,32660.64
HP,Ultrabook,13.3,1920x1080,8,Windows,1.34,0,1,Intel Core i7,0,512,Intel,70489.44
Lenovo,Gaming,15.6,1920x1080,8,Others/No OS/Linux,2.4,0,1,Intel Core i7,1000,256,Nvidia,61218.72
Dell,Ultrabook,13.3,1920x1080,8,Windows,1.29,1,1,Intel Core i5,0,128,Intel,47898.72
Acer,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,Intel Core i7,500,0,Nvidia,34045.92
Dell,Notebook,15.6,1920x1080,8,Windows,2.18,0,0,Intel Core i5,1000,0,Intel,44542.08
Dell,Notebook,15.6,1920x1080,16,Windows,2.2,0,0,Intel Core i7,2000,256,AMD,64961.10719999999
Xiaomi,Notebook,15.6,1920x1080,16,Others/No OS/Linux,1.95,0,1,Intel Core i7,0,256,Nvidia,74589.336
Asus,Netbook,11.6,1366x768,2,Windows,1.1,0,0,Other Intel Processor,0,0,Intel,13053.6
HP,Notebook,15.6,1366x768,4,Windows,2.04,1,0,Intel Core i5,1000,0,Intel,27783.9216
Asus,Gaming,15.6,1920x1080,24,Windows,2.24,0,0,Intel Core i7,0,512,Nvidia,158135.04
HP,Notebook,15.6,1920x1080,8,Windows,2.04,0,0,Intel Core i5,0,256,Nvidia,47365.92
Asus,Gaming,17.3,1920x1080,16,Windows,3.0,0,0,Intel Core i7,1000,256,Nvidia,80133.12
Lenovo,Gaming,15.6,1920x1080,8,Windows,3.2,0,1,Intel Core i7,1000,256,Nvidia,74538.72
HP,Ultrabook,13.3,1920x1080,8,Windows,1.32,0,1,Intel Core i7,0,256,Intel,74538.72
Dell,Notebook,14.0,1920x1080,8,Windows,1.64,0,0,Intel Core i5,0,256,Intel,68184.0144
HP,Notebook,15.6,1366x768,4,Windows,1.63,0,0,Intel Core i3,0,128,Intel,36709.92
Dell,Notebook,17.3,1920x1080,8,Others/No OS/Linux,2.8,0,1,Intel Core i5,1000,128,AMD,47365.92
Lenovo,Notebook,14.0,1920x1080,8,Windows,2.02,0,0,Intel Core i5,0,256,Intel,71395.2
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,Intel Core i7,1000,0,Nvidia,42570.72
Lenovo,Notebook,15.6,1366x768,8,Others/No OS/Linux,2.2,0,0,Intel Core i3,2000,0,Nvidia,24455.52
Dell,Notebook,15.6,1920x1080,4,Windows,2.3,0,0,Intel Core i5,500,0,AMD,31168.8
Dell,Notebook,15.6,1920x1080,8,Windows,1.9,0,0,Intel Core i5,0,256,Intel,73366.56
Dell,Gaming,17.3,1920x1080,16,Windows,4.42,0,1,Intel Core i7,1000,128,Nvidia,160520.3856
Toshiba,Notebook,15.6,1920x1080,8,Windows,2.0,0,1,Intel Core i5,500,0,Intel,45820.8
Asus,Notebook,15.6,3840x2160,8,Windows,2.0,0,1,Intel Core i7,1000,256,Nvidia,69210.72
Mediacom,Notebook,13.3,1920x1080,4,Windows,1.2,0,1,Other Intel Processor,0,32,Intel,19660.32
Asus,Gaming,15.6,1920x1080,8,Windows,2.3,0,1,Intel Core i5,1000,128,Nvidia,87858.72
Dell,Notebook,15.6,1920x1080,8,Windows,1.93,0,0,Intel Core i7,0,256,Nvidia,72940.31999999999
Dell,Notebook,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i5,0,256,AMD,42486.0048
HP,Notebook,15.6,1920x1080,4,Windows,1.86,0,0,Other Intel Processor,0,256,Intel,21258.1872
HP,Gaming,17.3,1920x1080,12,Windows,2.62,0,0,Intel Core i7,1000,0,Nvidia,95850.72
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.87,0,1,Intel Core i7,0,256,Nvidia,45767.52
Dell,Ultrabook,13.3,3200x1800,8,Windows,1.2,1,0,Intel Core i7,0,256,Intel,74538.72
Dell,Notebook,14.0,1920x1080,4,Windows,1.6,0,0,Intel Core i3,0,128,Intel,39207.1536
HP,Ultrabook,13.3,3200x1800,8,Windows,1.34,0,1,Intel Core i7,0,256,Intel,61005.6
Acer,Gaming,15.6,1920x1080,8,Others/No OS/Linux,2.4,0,0,Intel Core i5,1000,0,Nvidia,42517.44
Asus,Notebook,15.6,1366x768,4,Windows,2.0,0,0,AMD Processor,500,0,AMD,18594.72
HP,Notebook,15.6,1920x1080,4,Windows,2.1,0,0,Intel Core i3,0,128,Intel,37589.04
Lenovo,Notebook,14.0,1920x1080,4,Windows,1.87,0,0,Intel Core i5,500,0,Intel,41824.8
Lenovo,Notebook,15.6,1920x1080,4,Others/No OS/Linux,2.15,0,0,Intel Core i5,1000,0,Intel,24634.008
HP,Notebook,15.6,1920x1080,4,Windows,1.86,0,0,Intel Core i3,500,0,Intel,21152.16
Lenovo,Notebook,15.6,1920x1080,8,Windows,1.99,0,1,Intel Core i7,0,512,Intel,92121.12
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,Intel Core i3,0,128,Intel,26586.72
Dell,Notebook,15.6,1920x1080,8,Windows,1.9,0,0,Intel Core i5,0,256,Intel,59513.2272
Dell,Gaming,17.3,1920x1080,16,Windows,4.42,0,1,Intel Core i7,1000,256,Nvidia,143802.72
HP,Notebook,17.3,1600x900,8,Windows,2.65,0,0,Intel Core i3,1000,0,Intel,28992.312
HP,Notebook,17.3,1920x1080,8,Windows,2.63,0,0,Intel Core i7,1000,0,Nvidia,68198.4
Asus,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.0,0,0,Other Intel Processor,500,0,Intel,11934.72
Mediacom,Notebook,13.3,1920x1080,4,Windows,1.35,0,1,Other Intel Processor,0,0,Intel,13586.4
Lenovo,Notebook,17.3,1600x900,6,Windows,2.8,0,0,Intel Core i7,1000,128,Nvidia,50562.72
HP,Notebook,15.6,1920x1080,6,Windows,1.91,0,1,AMD Processor,0,128,AMD,30310.992
Dell,Notebook,15.6,1366x768,4,Windows,2.18,0,0,Intel Core i3,1000,0,AMD,32921.712
Acer,2 in 1 Convertible,11.6,1920x1080,4,Windows,1.25,1,1,Other Intel Processor,0,0,Intel,18594.72
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.05,0,0,Intel Core i3,0,128,Intel,33566.4
HP,Ultrabook,13.3,3200x1800,16,Windows,1.16,1,1,Other Intel Processor,0,512,Intel,104695.2
Lenovo,Notebook,17.3,1920x1080,8,Windows,3.4,0,1,Intel Core i7,0,256,Nvidia,159786.72
Asus,Notebook,15.6,1920x1080,8,Windows,2.5,0,0,Intel Core i5,1000,128,Nvidia,44701.92
Dell,Ultrabook,13.3,3840x2160,8,Windows,1.21,1,1,Intel Core i5,0,128,Intel,85194.72
Dell,Notebook,15.6,1366x768,4,Windows,1.93,0,0,Intel Core i5,500,0,Intel,51095.52
Fujitsu,Notebook,15.6,1366x768,8,Windows,2.2,0,0,Intel Core i5,1000,0,Intel,39373.92
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,18328.32
Lenovo,Notebook,14.0,1366x768,4,Windows,2.02,0,0,Intel Core i5,500,0,Intel,52747.2
HP,Workstation,17.3,1600x900,8,Windows,3.14,0,0,Intel Core i5,500,0,Nvidia,99153.5472
HP,Notebook,14.0,1366x768,8,Windows,1.94,0,0,Other Intel Processor,2000,0,Intel,20725.92
HP,Notebook,15.6,1920x1080,6,Windows,1.95,0,1,AMD Processor,0,256,AMD,34578.72
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,0,Intel Core i5,0,256,Intel,44222.4
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.05,0,0,Intel Core i5,500,0,Intel,36496.8
Mediacom,Notebook,14.0,1920x1080,4,Windows,1.4,0,0,Other Intel Processor,0,32,Intel,13266.72
Toshiba,Ultrabook,14.0,1920x1080,16,Windows,1.24,1,0,Intel Core i7,0,512,Intel,99367.2
Lenovo,Gaming,17.3,1920x1080,32,Windows,4.6,0,1,Intel Core i7,1000,256,Nvidia,141884.63999999998
MSI,Gaming,17.3,1920x1080,16,Windows,4.14,0,0,Intel Core i7,1000,512,Nvidia,145401.12
Dell,Notebook,15.6,1920x1080,8,Others/No OS/Linux,2.2,0,0,Intel Core i7,0,256,AMD,39907.2528
Mediacom,Notebook,14.0,1920x1080,4,Windows,1.45,0,1,Other Intel Processor,0,32,Intel,20725.92
Dell,Notebook,15.6,1366x768,8,Windows,1.9,0,0,Intel Core i5,500,0,Intel,53733.94559999999
HP,Notebook,13.3,1920x1080,4,Windows,1.49,0,0,Intel Core i3,0,128,Intel,38308.32
Dell,Notebook,15.6,1920x1080,16,Windows,1.93,0,0,Intel Core i7,0,256,Nvidia,81912.13919999999
Dell,Netbook,11.6,1366x768,4,Others/No OS/Linux,1.26,0,0,Other Intel Processor,0,0,Intel,15717.6
MSI,Gaming,17.3,1920x1080,16,Windows,4.5,0,0,Intel Core i7,1000,128,Nvidia,125154.72
HP,Gaming,17.3,1920x1080,16,Windows,3.78,0,1,Intel Core i7,1000,256,Nvidia,79813.44
Lenovo,Ultrabook,14.0,1920x1080,12,Windows,1.4,0,1,Intel Core i7,0,256,Intel,89137.44
Lenovo,Notebook,15.6,1366x768,12,Windows,2.2,1,0,Intel Core i7,1000,0,Intel,32447.52
Asus,Gaming,17.3,1920x1080,8,Windows,2.73,0,1,Intel Core i5,1000,128,Nvidia,94305.6
Asus,2 in 1 Convertible,15.6,1366x768,8,Windows,2.2,1,0,Intel Core i5,1000,0,Intel,39373.92
Lenovo,Notebook,15.6,1920x1080,12,Windows,2.2,0,0,AMD Processor,0,512,AMD,50562.72
Dell,2 in 1 Convertible,11.6,1366x768,4,Windows,1.39,1,0,Other Intel Processor,0,128,Intel,32127.84
Samsung,Notebook,15.6,1920x1080,16,Windows,2.5,0,0,Intel Core i7,1000,128,Nvidia,90522.72
Lenovo,Notebook,17.3,1920x1080,4,Others/No OS/Linux,2.8,0,0,Intel Core i3,500,0,Intel,28185.12
Lenovo,Notebook,15.6,1366x768,8,Windows,2.29,0,0,Intel Core i3,1000,0,Intel,24455.52
Lenovo,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.37,1,1,Intel Core i7,0,512,Intel,107892.0
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.7,0,1,Intel Core i5,0,256,Intel,78534.72
Dell,2 in 1 Convertible,12.5,1920x1080,8,Windows,1.34,1,0,Intel Core i5,0,256,Intel,88977.59999999999
Dell,Workstation,15.6,1920x1080,8,Windows,2.06,1,0,Intel Core i7,0,256,Nvidia,93932.64
HP,Notebook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i7,0,256,Intel,64948.32
HP,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Intel Core i3,500,0,Intel,35616.6144
Acer,Notebook,14.0,1920x1080,4,Windows,1.6,0,0,Other Intel Processor,0,0,Intel,17529.12
MSI,Gaming,17.3,1920x1080,16,Windows,4.14,0,0,Intel Core i7,1000,128,Nvidia,117162.72
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.18,0,0,Intel Core i3,1000,0,AMD,24775.2
MSI,Gaming,15.6,3840x2160,16,Windows,1.8,0,0,Intel Core i7,2000,256,Nvidia,122490.72
Toshiba,Notebook,15.6,1920x1080,8,Windows,2.2,0,1,Intel Core i7,0,256,Intel,74538.72
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.4,0,0,Intel Core i5,1000,0,Intel,30049.92
Lenovo,2 in 1 Convertible,15.6,1920x1080,8,Windows,2.0,1,1,Intel Core i7,0,256,Intel,69210.72
Acer,Notebook,14.0,1366x768,4,Windows,1.6,0,0,Other Intel Processor,0,0,Intel,18594.72
Lenovo,Notebook,15.6,3840x2160,32,Windows,2.5,0,1,Other Intel Processor,0,1000,Nvidia,261018.72
Dell,Gaming,15.6,1920x1080,16,Windows,2.59,0,0,Intel Core i7,1000,0,Nvidia,46833.6528
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.18,0,0,Intel Core i3,1000,0,Intel,23650.992
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.25,0,0,Intel Core i3,1000,0,Intel,19127.52
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.93,0,0,Intel Core i5,500,0,Intel,46300.32
Asus,Gaming,17.3,1920x1080,8,Windows,3.0,0,0,Intel Core i7,1000,128,Nvidia,62231.04
Dell,Notebook,15.6,1920x1080,4,Others/No OS/Linux,2.18,0,0,Intel Core i5,0,128,AMD,30316.32
HP,Ultrabook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i7,0,512,Intel,74005.92
MSI,Gaming,15.6,1920x1080,16,Windows,2.94,0,0,Intel Core i7,1000,256,Nvidia,120831.5808
Acer,2 in 1 Convertible,11.6,1366x768,4,Others/No OS/Linux,1.25,1,1,Other Intel Processor,0,0,Intel,20193.12
HP,Notebook,14.0,1366x768,8,Windows,2.31,0,0,Intel Core i5,0,256,Intel,59886.72
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.65,0,0,Intel Core i5,0,256,Intel,78055.2
Dell,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,Intel Core i5,1000,0,AMD,41345.28
Fujitsu,Notebook,15.6,1366x768,8,Windows,2.2,0,0,Intel Core i5,0,256,Intel,42570.72
HP,Notebook,15.6,1366x768,4,Windows,1.88,0,0,Intel Core i5,500,0,Intel,49656.96
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,1000,0,Nvidia,47898.72
Mediacom,Notebook,14.0,1920x1080,2,Windows,1.4,0,0,Other Intel Processor,0,0,Intel,12733.92
Lenovo,Notebook,15.6,1920x1080,4,Others/No OS/Linux,2.2,0,0,Intel Core i5,0,128,Intel,24935.04
Asus,2 in 1 Convertible,13.3,1920x1080,6,Windows,1.5,1,0,Intel Core i5,1000,0,Intel,34046.4528
Dell,Notebook,15.6,1920x1080,8,Windows,2.0,0,0,Intel Core i7,0,256,Nvidia,96969.6
Asus,Ultrabook,14.0,1920x1080,16,Windows,1.1,0,0,Intel Core i7,0,512,Intel,101232.0
Dell,Gaming,15.6,1920x1080,16,Windows,2.62,0,0,Intel Core i7,1000,256,Nvidia,78801.12
Lenovo,Notebook,15.6,1920x1080,4,Windows,1.8,0,0,Intel Core i5,0,256,Intel,44169.12
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,Intel Core i3,1000,0,Nvidia,30849.12
Asus,Notebook,15.6,1366x768,8,Windows,2.0,0,0,Other Intel Processor,1000,0,Intel,21258.72
Asus,Notebook,15.6,1920x1080,8,Windows,1.99,0,0,Intel Core i5,1000,0,Nvidia,48304.7136
Dell,Ultrabook,13.3,3200x1800,8,Windows,1.23,1,0,Intel Core i5,0,256,Intel,99580.32
Lenovo,Notebook,14.0,1366x768,2,Windows,1.42,0,0,Other Intel Processor,0,0,Intel,13266.72
Lenovo,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.37,1,1,Intel Core i7,0,256,Intel,93635.3376
Dell,Notebook,15.6,3840x2160,16,Windows,2.06,1,0,Intel Core i7,0,1000,Nvidia,127818.72
Lenovo,Gaming,15.6,1920x1080,8,Windows,2.5,0,1,Intel Core i7,1000,128,Nvidia,59087.52
HP,Notebook,17.0,1600x900,8,Windows,2.6,0,0,AMD Processor,1000,0,AMD,27753.552
Lenovo,Ultrabook,14.0,1920x1080,16,Windows,1.14,0,1,Intel Core i7,0,512,Intel,130536.0
Asus,Gaming,15.6,1920x1080,8,Others/No OS/Linux,2.5,0,1,Intel Core i7,1000,0,Nvidia,62284.32
Acer,Notebook,15.6,1366x768,4,Windows,2.4,0,0,Intel Core i3,500,0,Intel,23976.0
Lenovo,Notebook,14.0,1366x768,4,Windows,1.43,0,0,Other Intel Processor,0,0,Intel,14598.72
Acer,Ultrabook,14.0,1920x1080,8,Windows,1.8,0,1,Intel Core i5,0,256,Intel,48964.32
Razer,Gaming,14.0,1920x1080,16,Windows,1.95,0,0,Intel Core i7,0,256,Nvidia,138474.72
Toshiba,Notebook,13.3,1920x1080,8,Windows,1.2,0,0,Intel Core i5,0,256,Intel,64628.64
Lenovo,Ultrabook,12.5,1920x1080,8,Windows,1.36,0,1,Intel Core i7,0,256,Intel,84395.52
Asus,Gaming,17.3,1920x1080,32,Windows,3.8,0,1,Intel Core i7,0,512,Nvidia,149130.72
Acer,Gaming,15.6,1920x1080,8,Others/No OS/Linux,2.4,0,0,Intel Core i5,1000,0,Nvidia,37775.52
Dell,Ultrabook,13.3,1920x1080,8,Windows,1.2,0,0,Intel Core i5,0,256,Intel,77250.672
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,1000,128,Nvidia,63499.10399999999
HP,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.86,0,0,Intel Core i3,500,0,Intel,19441.872
Toshiba,Notebook,15.6,1920x1080,8,Windows,2.0,0,1,Intel Core i5,500,0,Intel,56689.92
Dell,Notebook,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,0,256,AMD,48964.32
Dell,Notebook,15.6,1920x1080,16,Windows,2.2,0,0,Intel Core i7,2000,256,AMD,60472.8
Lenovo,Gaming,15.6,1920x1080,8,Windows,3.31,0,1,Intel Core i7,1000,128,Nvidia,63722.88
Dell,Gaming,17.3,3840x2160,32,Windows,4.42,0,1,Intel Core i7,1000,512,Nvidia,167691.8736
Dell,Notebook,14.0,1920x1080,8,Windows,1.56,0,0,Intel Core i5,0,256,Intel,65481.12
Lenovo,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,22324.32
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,Intel Core i5,500,0,Intel,28504.8
HP,Notebook,15.6,1920x1080,6,Windows,2.04,0,0,Intel Core i3,1000,0,AMD,28717.92
MSI,Gaming,17.3,1920x1080,8,Windows,2.7,0,0,Intel Core i7,1000,128,Nvidia,79215.1056
Toshiba,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Intel Core i3,0,128,Intel,26533.44
Dell,Notebook,15.6,1920x1080,8,Windows,2.06,0,0,Intel Core i5,1000,0,Intel,50882.4
HP,Notebook,15.6,1920x1080,8,Windows,2.1,0,0,Intel Core i7,1000,0,AMD,39693.6
Toshiba,Notebook,15.6,1920x1080,8,Windows,2.0,0,1,Intel Core i5,0,256,Intel,67026.23999999999
Acer,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.1,0,0,Intel Core i3,0,128,Intel,21951.36
Microsoft,Ultrabook,13.5,2256x1504,8,Windows,1.252,1,0,Intel Core i7,0,256,Intel,99519.048
Lenovo,Notebook,15.6,1920x1080,8,Windows,1.9,0,0,Intel Core i5,1000,128,AMD,43580.376
Lenovo,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.3,1,1,Intel Core i5,0,256,Intel,55091.52
Lenovo,Notebook,15.6,1366x768,4,Windows,2.2,0,0,AMD Processor,0,128,AMD,18594.72
HP,2 in 1 Convertible,14.0,1920x1080,4,Windows,1.63,1,1,Intel Core i3,0,128,Nvidia,37242.72
MSI,Gaming,15.6,1920x1080,16,Windows,2.4,0,0,Intel Core i7,1000,256,Nvidia,68944.31999999999
Asus,Ultrabook,14.0,1920x1080,8,Windows,1.1,0,0,Intel Core i5,0,256,Intel,60472.8
HP,2 in 1 Convertible,11.6,1366x768,8,Others/No OS/Linux,1.4,1,0,Other Intel Processor,0,0,Intel,26373.6
LG,Ultrabook,15.6,1920x1080,8,Windows,1.09,0,1,Intel Core i7,0,512,Intel,122490.72
Acer,Gaming,15.6,1920x1080,16,Windows,2.5,0,0,Intel Core i5,0,256,Nvidia,69210.72
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i5,0,256,Nvidia,53168.112
Asus,Notebook,15.6,1366x768,4,Windows,1.86,0,0,Other Intel Processor,0,128,Intel,22324.32
Dell,Gaming,15.6,1920x1080,16,Windows,3.21,0,0,Intel Core i5,1000,128,Nvidia,109277.28
HP,Notebook,17.3,1920x1080,4,Windows,2.5,0,1,Intel Core i3,0,256,AMD,37242.72
Lenovo,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.19,1,1,Intel Core i7,0,512,Intel,79866.72
Dell,Gaming,15.6,1920x1080,16,Windows,3.49,0,0,Intel Core i7,1000,256,Nvidia,149916.6
HP,Notebook,15.6,1366x768,4,Windows,1.86,0,0,Intel Core i5,500,0,AMD,32639.8608
Dell,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Intel Core i3,1000,0,AMD,29073.297599999994
HP,Notebook,17.3,1920x1080,6,Windows,2.65,0,1,AMD Processor,2000,0,AMD,30316.32
Lenovo,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Other Intel Processor,500,0,Intel,16943.04
Acer,Notebook,14.0,1366x768,4,Others/No OS/Linux,1.45,0,0,Other Intel Processor,0,0,Intel,19980.0
Lenovo,Notebook,14.0,1920x1080,4,Windows,1.7,0,0,Intel Core i5,0,256,Intel,37242.72
HP,Workstation,17.3,1920x1080,8,Windows,3.14,0,0,Intel Core i7,500,0,Nvidia,101657.7072
Lenovo,2 in 1 Convertible,14.0,2560x1440,8,Windows,1.42,1,0,Intel Core i7,0,256,Intel,137995.19999999998
Toshiba,Notebook,13.3,1920x1080,8,Windows,1.5,0,1,Intel Core i5,0,256,Intel,51841.44
Acer,Netbook,11.6,1366x768,4,Windows,1.4,0,0,Other Intel Processor,0,0,Intel,14332.32
Lenovo,2 in 1 Convertible,14.0,1920x1080,16,Windows,1.38,1,0,Intel Core i7,0,512,Intel,93186.72
Asus,2 in 1 Convertible,12.5,1920x1080,4,Others/No OS/Linux,1.2,1,0,Other Intel Processor,0,0,Intel,35644.32
Toshiba,Ultrabook,13.3,1920x1080,16,Windows,1.36,1,0,Intel Core i7,0,512,Intel,100006.56
HP,Notebook,15.6,1920x1080,4,Windows,2.1,0,1,Intel Core i7,500,0,AMD,36709.92
Dell,Gaming,15.6,1920x1080,8,Windows,2.56,0,0,Intel Core i5,1000,0,Nvidia,43636.32
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,AMD Processor,0,256,AMD,21258.72
Lenovo,Notebook,15.6,1366x768,8,Windows,2.2,0,0,AMD Processor,1000,0,AMD,22857.12
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.1,0,0,Intel Core i5,2000,0,Intel,33110.856
Lenovo,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.9,0,0,Intel Core i3,500,0,Intel,23976.0
Dell,Notebook,15.6,1920x1080,8,Windows,2.18,0,0,Intel Core i5,0,256,Intel,42357.6
Acer,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.6,1,1,Intel Core i5,0,256,Intel,53226.72
Lenovo,Workstation,15.6,1920x1080,16,Windows,2.18,0,0,Intel Core i7,0,512,Nvidia,98834.4
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.8,0,0,Intel Core i5,0,256,Intel,63456.48
HP,Notebook,17.3,1920x1080,6,Windows,2.71,0,1,AMD Processor,2000,0,AMD,34898.932799999995
Lenovo,Gaming,15.6,1920x1080,8,Windows,2.5,0,1,Intel Core i7,1000,128,Nvidia,66546.72
Dell,Notebook,14.0,1920x1080,8,Others/No OS/Linux,1.64,0,0,Intel Core i5,0,256,Nvidia,58021.92
Dell,Notebook,15.6,1920x1080,8,Others/No OS/Linux,1.98,0,0,Intel Core i5,1000,0,Intel,38681.28
Asus,Notebook,14.0,1920x1080,4,Windows,1.5,0,0,Other Intel Processor,0,0,Intel,15877.44
Dell,Notebook,15.6,1920x1080,16,Windows,1.93,0,0,Intel Core i5,0,512,Intel,76012.44480000001
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.87,0,1,Intel Core i5,0,256,Nvidia,45664.6896
Dell,Notebook,15.6,1920x1080,8,Windows,1.9,0,0,Intel Core i5,0,256,Intel,62817.12
Lenovo,Notebook,15.6,1366x768,4,Windows,2.19,0,0,AMD Processor,500,0,AMD,15877.44
Mediacom,Notebook,14.0,1920x1200,4,Windows,1.4,0,1,Other Intel Processor,32,0,Intel,14119.2
HP,Notebook,17.3,1920x1080,8,Windows,2.63,0,0,Intel Core i7,0,256,Nvidia,63936.0
Lenovo,Ultrabook,14.0,2560x1440,8,Windows,1.17,0,1,Intel Core i7,0,512,Intel,89864.1792
HP,2 in 1 Convertible,13.3,1366x768,8,Windows,1.58,1,1,Intel Core i5,0,256,Intel,44574.048
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.32,0,1,Intel Core i5,0,256,Intel,79866.72
Dell,Gaming,17.3,3840x2160,32,Windows,4.36,0,0,Intel Core i7,1000,1000,Nvidia,194972.832
MSI,Gaming,17.3,1920x1080,8,Windows,2.7,0,0,Intel Core i7,1000,128,Nvidia,71847.0144
Lenovo,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.9,0,0,Intel Core i5,1000,0,Intel,26101.872
Dell,Notebook,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i5,1000,128,AMD,38308.32
Dell,2 in 1 Convertible,13.3,1920x1080,4,Windows,1.71,1,0,Intel Core i3,1000,0,Intel,34578.72
